X,Y,time,wind_speed
4.21999979019165,41.2099990844727,42673.9580958565,59
4.25999975204468,41.1699981689453,42673.958107662,55
4.28999996185303,41.1199989318848,42673.9581194791,58
4.32999992370605,41.0799980163574,42673.9581312847,53
4.3600001335144,41.0299987792969,42673.9581430902,52
4.40000009536743,40.9799995422363,42673.9581548958,53
4.42999982833862,40.939998626709,42673.9581667014,54
4.46999979019165,40.8899993896484,42673.9581785069,53
4.5,40.8499984741211,42673.9581903125,54
4.52999973297119,40.7999992370605,42673.9582021296,50
4.56999969482422,40.75,42673.9582139351,48
4.6399998664856,40.6599998474121,42673.9582375463,46
4.67000007629395,40.6199989318848,42673.9582493518,44
4.69999980926514,40.5699996948242,42673.9582611574,43
4.73999977111816,40.5200004577637,42673.9582729746,40
4.76999998092651,40.4799995422363,42673.9582847802,36
4.80999994277954,40.4300003051758,42673.9582965856,30
4.83999967575073,40.3899993896484,42673.9583083912,23
4.86999988555908,40.3400001525879,42673.9583201967,19
4.94000005722046,40.25,42673.9583438078,25
4.96999979019165,40.2000007629395,42673.958355625,39
5.00999975204468,40.1499977111816,42673.9583674306,51
5.06999969482422,40.0599975585938,42673.9583910417,49
5.10999965667725,40.0200004577637,42673.9584028472,47
5.1399998664856,39.9699974060059,42673.9584146527,47
5.17000007629395,39.9199981689453,42673.9584264699,47
5.21000003814697,39.879997253418,42673.9584382755,45
5.23999977111816,39.8299980163574,42673.9584500811,40
5.26999998092651,39.7799987792969,42673.9584618866,37
5.30999994277954,39.7399978637695,42673.9584736922,35
5.36999988555908,39.6499977111816,42673.9584973032,35
5.44000005722046,39.5499992370605,42673.958520926,38
5.46999979019165,39.5099983215332,42673.9585327315,40
5.5,39.4599990844727,42673.9585445371,41
5.52999973297119,39.4099998474121,42673.9585563426,44
5.56999969482422,39.3699989318848,42673.9585681482,46
5.59999990463257,39.3199996948242,42673.9585799653,44
5.62999963760376,39.2700004577637,42673.9585917708,45
5.65999984741211,39.2299995422363,42673.9586035764,45
5.69999980926514,39.1800003051758,42673.958615382,46
5.73000001907349,39.129997253418,42673.9586271875,48
5.75999975204468,39.0900001525879,42673.9586389931,53
5.82999992370605,39.0,42673.9586626157,55
5.85999965667725,38.9500007629395,42673.9586744213,56
5.8899998664856,38.8999977111816,42673.9586862269,58
5.92000007629395,38.8600006103516,42673.9586980324,55
5.94999980926514,38.8099975585938,42673.958709838,57
5.98999977111816,38.7599983215332,42673.9587216435,58
6.04999971389771,38.6699981689453,42673.9587452662,57
6.07999992370605,38.6199989318848,42673.9587570718,56
6.10999965667725,38.5799980163574,42673.9587688773,60
6.15000009536743,38.5299987792969,42673.9587806829,59
6.17999982833862,38.4799995422363,42673.9587924884,59
6.21000003814697,38.439998626709,42673.958804294,59
6.23999977111816,38.3899993896484,42673.9588161111,60
6.26999998092651,38.3400001525879,42673.9588279166,66
6.29999971389771,38.2999992370605,42673.9588397222,66
6.33999967575073,38.25,42673.9588515278,69
6.36999988555908,38.2000007629395,42673.9588633333,70
6.39999961853027,38.1599998474121,42673.9588751389,71
6.42999982833862,38.1100006103516,42673.958886956,73
6.46000003814697,38.0599975585938,42673.9588987615,72
6.48999977111816,38.0200004577637,42673.9589105671,75
6.51999998092651,37.9699974060059,42673.9589223727,73
6.54999971389771,37.9199981689453,42673.9589341782,74
6.58999967575073,37.879997253418,42673.9589459838,74
6.61999988555908,37.8299980163574,42673.9589577893,74
6.64999961853027,37.7799987792969,42673.9589696064,73
6.67999982833862,37.7299995422363,42673.958981412,72
6.71000003814697,37.689998626709,42673.9589932176,69
6.73999977111816,37.6399993896484,42673.9590050231,68
6.76999998092651,37.5900001525879,42673.9590168287,65
6.79999971389771,37.5499992370605,42673.9590286342,64
6.82999992370605,37.5,42673.9590404513,62
6.85999965667725,37.4500007629395,42673.9590522569,63
6.8899998664856,37.4099998474121,42673.9590640625,60
6.92000007629395,37.3600006103516,42673.959075868,58
6.96000003814697,37.3099975585938,42673.9590876736,54
6.98999977111816,37.2700004577637,42673.9590994791,55
7.01999998092651,37.2199974060059,42673.9591112847,51
7.04999971389771,37.1699981689453,42673.9591231019,47
7.07999992370605,37.1300010681152,42673.9591349075,43
7.0,36.9599990844727,42674.5625203588,54
7.02999973297119,37.0099983215332,42674.5625321644,55
7.05999994277954,37.0599975585938,42674.56254397,60
7.08999967575073,37.0999984741211,42674.5625557755,60
7.11999988555908,37.1499977111816,42674.5625675926,60
7.14999961853027,37.2000007629395,42674.5625793982,61
7.17999982833862,37.2399978637695,42674.5625912037,58
7.21999979019165,37.2900009155273,42674.5626030093,61
7.25,37.3400001525879,42674.5626148148,61
7.27999973297119,37.3800010681152,42674.5626266204,61
7.30999994277954,37.4300003051758,42674.5626384375,58
7.33999967575073,37.4799995422363,42674.5626502431,59
7.36999988555908,37.5200004577637,42674.5626620486,60
7.39999961853027,37.5699996948242,42674.5626738542,61
7.42999982833862,37.6199989318848,42674.5626856597,59
7.46000003814697,37.6699981689453,42674.5626974653,57
7.48999977111816,37.7099990844727,42674.5627092709,59
7.54999971389771,37.8099975585938,42674.5627328935,58
7.57999992370605,37.8499984741211,42674.5627446991,56
7.61999988555908,37.8999977111816,42674.5627565046,55
7.64999961853027,37.9500007629395,42674.5627683102,55
7.67999982833862,37.9899978637695,42674.5627801158,55
7.73999977111816,38.0900001525879,42674.5628037384,49
7.76999998092651,38.129997253418,42674.562815544,46
7.82999992370605,38.2299995422363,42674.5628391551,42
7.92999982833862,38.3699989318848,42674.5628745833,38
7.98999977111816,38.4599990844727,42674.5628981944,36
8.01999950408936,38.5099983215332,42674.56291,32
8.05999946594238,38.5499992370605,42674.5629218055,28
8.11999988555908,38.6499977111816,42674.5629454282,28
8.14999961853027,38.689998626709,42674.5629572337,33
8.17999935150146,38.7399978637695,42674.5629690393,36
8.21000003814697,38.7900009155273,42674.5629808449,36
8.25,38.8299980163574,42674.5629926504,35
8.27999973297119,38.879997253418,42674.563004456,36
8.30999946594238,38.9300003051758,42674.5630162616,38
9.81999969482422,41.0299987792969,42674.5635526967,53
9.84999942779541,41.0699996948242,42674.5635645023,50
9.88999938964844,41.1199989318848,42674.5635763078,49
9.98999977111816,41.2599983215332,42674.5636117361,46
10.0299997329712,41.2999992370605,42674.5636235416,47
10.0599994659424,41.3499984741211,42674.5636353472,49
10.0999994277954,41.3899993896484,42674.5636471527,49
10.1300001144409,41.439998626709,42674.5636589583,54
10.1700000762939,41.4899978637695,42674.5636707755,61
10.1999998092651,41.5299987792969,42674.5636825811,64
10.2399997711182,41.5799980163574,42674.5636943866,66
10.2699995040894,41.6199989318848,42674.5637061922,69
10.3099994659424,41.6699981689453,42674.5637179976,70
10.3400001525879,41.7099990844727,42674.5637298032,72
10.3800001144409,41.7599983215332,42674.5637416088,70
10.4099998474121,41.8099975585938,42674.563753426,70
10.4499998092651,41.8499984741211,42674.5637652315,69
10.4799995422363,41.8999977111816,42674.5637770371,65
10.5199995040894,41.939998626709,42674.5637888426,65
10.5500001907349,41.9899978637695,42674.5638006481,58
10.5900001525879,42.0299987792969,42674.5638124538,53
10.6300001144409,42.0799980163574,42674.5638242709,49
10.6599998474121,42.129997253418,42674.5638360764,48
10.6999998092651,42.1699981689453,42674.563847882,48
10.7299995422363,42.2199974060059,42674.5638596875,50
10.7699995040894,42.2599983215332,42674.5638714931,52
